Referencia interna;Nombre
070217;[WP-FP02-WHITE] Wireplus - Face Plate Placa Frontal de Pared para Keystone 2 Puertos Blanco [Unidad]
070364;[WP-FP04-WHITE-10UND] Wireplus - Face Plate Placa Frontal de Pared para Keystone 4 Puertos Blanco [10 Unidades]
070365;[WP-FP04-WHITE] Wireplus - Face Plate Placa Frontal de Pared para Keystone 4 Puertos Blanco [Unidad]
070880;[WP-FPC3-10] Wireplus - Tirrap de Nylon [3mm 10cm] con Cabezal de Sujeción para Tornillo (No incluidos) [Blanco] [100 Unidades]
070881;[WP-FPC4-20] Wireplus - Tirrap de Nylon [4mm 20cm] con Cabezal de Sujeción para Tornillo (No incluidos) [Blanco] [100 Unidades]
070882;[WP-FPC5-25] Wireplus - Tirrap de Nylon [5mm 25cm] con Cabezal de Sujeción para Tornillo (No incluidos) [Blanco] [100 Unidades]
020105;[WP-GJTN-SUP-4X2-10UND] Wireplus - Cajetin Superficial 4x2 Color Blanco [10 Unidades]
020197;[WP-GJTN-SUP-4X2-1UND] Wireplus - Cajetin Superficial 4x2 Color Blanco [Unidad]
070879;[WP-GPCC-10] Wireplus - Grapa Plástica Fija Cables Cuadrada de 10mm [Blanco] [100 Unidades]
070877;[WP-GPCC-5] Wireplus - Grapa Plástica Fija Cables Cuadrada de 5mm [Blanco] [100 Unidades]
070919;[WP-GPCR-10] Wireplus - Grapa Plástica Fija Cables Redonda de 10mm [Blanco] [100 Unidades]
070878;[WP-GPCR-5] Wireplus - Grapa Plástica Fija Cables Redonda de 5mm [Blanco] [100 Unidades]
021381;[WP-GPON] Wireplus - Terminal Onu GPON 1 Puerto Gigabit
020046;[WP-HCRIMP-COAX] Wireplus - Crimpeadora Coaxial RG6-RG59 
021846;[WP-HCRIMP-MODU] Wireplus - Herramienta Crimpeadora para Conectores RJ45 / RJ-11
060204;[WP-HDMI-1] Wireplus - Cable HDMI Macho Doble HDTV V2.0 4K [1 Metro]
060034;[WP-HDMI-2] Wireplus - Cable HDMI Macho Doble HDTV V2.0 4K [2 Metros]
060205;[WP-HDMI-3] Wireplus - Cable HDMI Macho Doble HDTV V2.0 4K [3 Metros]
060231;[WP-HDMI-5] Wireplus - Cable HDMI Macho Doble HDTV V2.0 4K [5 Metros]
090012;[WP-HEMBRILA-12] Wireplus - Hembrilla Cerradura 12V
020047;[WP-HT-314] Wireplus - Herramienta Impacto Ponchadora
020060;[WP-KRJ-C3TLF-10UND] Wireplus - Conector Keystone Jack Coupler Categoria 3 Blanco [10 Unidades]
020196;[WP-KRJ-C3TLF] Wireplus - Conector Keystone Jack Coupler Categoria 3 Blanco [Unidad]
021839;[WP-KRJ-C5BLANK] Wireplus - Conector Keystone a Presión para Patch Panel Modular CAT5e (Categoria 5e) RJ45 (Hembra a Hembra) (Negro)
020049;[WP-KRJ-C5EBLUE-10UND] Wireplus - Conector Keystone Jack Coupler RJ45 CAT5e (Categoria 5e) (Azul) [10 Unidades]
020192;[WP-KRJ-C5EBLUE] Wireplus - Conector Keystone Jack Coupler RJ45 CAT5e (Categoria 5e) (Azul) [Unidad]
020050;[WP-KRJ-C5EWHITE-10UND] Wireplus - Conector Keystone Jack Coupler RJ45 CAT5e (Categoria 5e) (Blanco) [10 Unidades]
020193;[WP-KRJ-C5EWHITE] Wireplus - Conector Keystone Jack Coupler RJ45 CAT5e (Categoria 5e) (Blanco) [Unidad]
021838;[WP-KRJ-C6BLANK] Wireplus - Conector Keystone a Presión para Patch Panel Modular CAT6 CAT6 (Categoria 6) RJ45 (Hembra a Hembra) [(Negro)]
020051;[WP-KRJ-C6BLUE-10UND] Wireplus  - Conector Keystone Jack Coupler RJ45 CAT6 (Categoria 6) (Azul) [10 Unidades]
020194;[WP-KRJ-C6BLUE] Wireplus  - Conector Keystone Jack Coupler RJ45 CAT6 (Categoria 6) (Azul) [Unidad]
020052;[WP-KRJ-C6WHITE-10UND] Wireplus  - Conector Keystone Jack Coupler RJ45 CAT6 (Categoria 6) (Blanco) [10 Unidades]
020195;[WP-KRJ-C6WHITE] Wireplus  - Conector Keystone Jack Coupler RJ45 CAT6 (Categoria 6) (Blanco) [Unidad]
021061;[WP-PC-C5E-1BLUE] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Azul) [1 Metro] [Unidad]
020053;[WP-PC-C5E-1GRAY-10UND] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Gris) [1 Metro] [10 Unidades]
020188;[WP-PC-C5E-1GRAY] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Gris) [1 Metro] [Unidad]
020054;[WP-PC-C5E-2GRAY-10UND] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Gris) [2 Metros] [10 Unidades]
020189;[WP-PC-C5E-2GRAY] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Gris) [2 Metros] [Unidad]
021062;[WP-PC-C6-1BLUE] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Azul) [1 Metro] [Unidad]
020055;[WP-PC-C6-1GRAY-10UND] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Gris) [1 Metro] [10 Unidades]
020190;[WP-PC-C6-1GRAY] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Gris) [1 Metro] [Unidad]
020936;[WP-PC-C6-2BLUE] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Azul) [2 Metros] [Unidad]
020056;[WP-PC-C6-2GRAY-10UND] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Gris) [2 Metros] [10 Unidades]
020191;[WP-PC-C6-2GRAY] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Gris) [2 Metros] [Unidad]
021849;[WP-PC-C6-5BLUE] Wireplus - Patch Cord UTP CAT6 (Categoria 6) (Azul) [5 Metros] [Unidad]
020937;[WP-PC-CE-2BLUE] Wireplus - Patch Cord UTP CAT5e (Categoria 5e) (Azul) [2 Metros] [Unidad]
021840;"[WP-PPBLANK-12] Wireplus - Patch Panel para Montaje en Rack Modular 12 Puertos 1U 10"" (Vacio)"
021841;"[WP-PPBLANK-24] Wireplus - Patch Panel para Montaje en Rack Modular 24 Puertos 1U 19"" (Vacio)"
021842;"[WP-PPBLANK-48] Wireplus - Patch Panel para Montaje en Rack Modular 48 Puertos 2U 19"" (Vacio)"
021848;"[WP-PPBLANK-TRIANGLE] Wireplus - Patch Panel Angulado (Triangular) para Montaje en Rack Modular 24 Puertos 1U 19"" (Vacio)"
020057;[WP-PPC5E-12] Wireplus - Patch Panel 12 Puertos CAT5e (Categoria 5e)
020010;[WP-PPC5E-24] Wireplus - Patch Panel 24 Puertos CAT5e (Categoria 5e)
020011;[WP-PPC5E-48] Wireplus - Patch Panel 48 Puertos CAT5e (Categoria 5e)
020002;[WP-PPC6-12] Wireplus - Patch Panel 12 Puertos CAT6 (Categoria 6)
020144;[WP-PPC6-24] Wireplus - Patch Panel 24 Puertos CAT6 (Categoria 6)
020220;[WP-PPC6-48] Wireplus - Patch Panel 48 Puertos CAT6 (Categoria 6)
020095;[WP-PU-RJ45-10UND] Wireplus - Puente Union RJ45 H/H [10 Unidades]
020187;[WP-PU-RJ45-1UND] Wireplus - Puente Union RJ45 H/H [Unidad]
021488;[WP-RJ45CAT5-EZ-UND] Wireplus - Conector RJ45 EZ CAT5e (Categoria 5e) Pass-Through Pasante [Unidad]
021159;[WP-RJ45CAT5-EZ] Wireplus - Conector RJ45 EZ CAT5e (Categoria 5e) Pass-Through Pasante [100 Unidades]
021489;[WP-RJ45CAT6-EZ-UND] Wireplus - Conector RJ45 EZ CAT6 (Categoria 6) Pass-Through Pasante [Unidad]
020058;[WP-SCRERACK-10UND] Wireplus - Tornillos Para Rack [10 Unidades]
020016;[WP-SCRERACK-50UND] Wireplus - Tornillos Para Rack [50 Unidades]
020693;[WP-TER-ENC] Wireplus - Kit de Termoencogibles 580 Piezas
070013;[WP-TW3.6-10BLACK] Wireplus - Tirrap 10Cm 3.6mm Color Negro [100 Unidades]
070014;[WP-TW3.6-10WHITE] Wireplus - Tirrap 10Cm 3.6mm Blanco [100 Unidades]
070015;[WP-TW3.6-20BLACK] Wireplus - Tirrap 20Cm 3.6mm Color Negro [100 Unidades]
070016;[WP-TW3.6-20WHITE] Wireplus - Tirrap 20Cm 3.6mm Blanco [100 Unidades]
070026;[WP-TW3.6-30BLACK] Wireplus - Tirrap 30Cm 3.6mm Color Negro [100 Unidades]
070017;[WP-TW3.6-30WHITE] Wireplus - Tirrap 30Cm 3.6mm Blanco [100 Unidades]
020083;[WP-UTPC5-50OUT] Wireplus - Cable UTP CAT5e (Categoria 5e) CCA Exterior (Negro) [50 Metros]
020085;[WP-UTPC6-50OUT] Wireplus - Cable UTP CAT6 (Categoria 6) CCA Exterior (Negro) [50 Metros]
021073;[WPF-ADPT-SCAPC-50UND] Wireplus - Adaptador - Puente - Acoplador de Fibra Optica SC-APC Verde [50 Unidades]
020555;[WPF-ADPT-SCAPC] Wireplus - Adaptador - Puente - Acoplador de Fibra Optica SC-APC Verde [Unidad]
021072;[WPF-ADPT-SCUPC-50UND] Wireplus - Adaptador - Puente - Acoplador de Fibra Optica SC-UPC Azul [50 Unidades]
020554;[WPF-ADPT-SCUPC] Wireplus - Adaptador - Puente - Acoplador de Fibra Optica SC-UPC Azul [Unidad]
021156;[WPF-CAB-FTTH-1C-1KM] Wireplus - Cable Drop Outdoor de Fibra Optica FTTH 1 Hilo FRP G657A2 [Bobina 1000 Metros]
021237;[WPF-CAB-FTTH-1C-2KM] Wireplus - Cable Drop Outdoor de Fibra Optica FTTH 1 Hilo FRP [Bobina 2000 Metros]
020568;[WPF-CAB-FTTH-2C-1KM] Wireplus - Cable Drop Outdoor de Fibra Optica FTTH 2 Hilos FRP G657A2 [Bobina 1000 Metros]
020652;[WPF-CAB-FTTH-2C-2KM] Wireplus - Cable Drop Outdoor de Fibra Optica FTTH 2 Hilos FRP G657A2 [Bobina 2000 Metros]
020683;[WPF-CAB-FTTH-4C-1KM] Wireplus - Cable Drop Outdoor de Fibra Optica FTTH 4 Hilos FRP G657A2 [Bobina 1000 Metros]
020571;[WPF-CLVR-PRC] Wireplus - Cortador de Precision de Fibra Optica
020690;[WPF-CON-PIG-LCUPC] Wireplus - Pigtail 1 Conector LC-UPC 0.9mm Fibra Optica 1.5 Metros
020691;[WPF-CON-PIG-SCAPC] Wireplus - Pigtail 1 Conector SC-APC 0.9mm Fibra Optica 1.5 Metros
020692;[WPF-CON-PIG-SCUPC] Wireplus - Pigtail 1 Conector SC-UPC 0.9mm Fibra Optica 1.5 Metros
021069;[WPF-CON-RAP-SC-UPC-5UND] Wireplus - Conector Rapido de Fibra Optica FTTH SC-UPC Azul [5 Unidades]
020542;[WPF-CON-RAP-SC-UPC] Wireplus - Conector Rapido de Fibra Optica FTTH SC-UPC Azul [Unidad]
021068;[WPF-CON-RAP-SCAPC-5UND] Wireplus - Conector Rapido de Fibra Optica FTTH SC-APC Verde [5 Unidades]
020541;[WPF-CON-RAP-SCAPC] Wireplus - Conector Rapido de Fibra Optica FTTH SC-APC Verde [Unidad]
021070;[WPF-CON-SCAPC-10UND] Wireplus - Conector de Fibra Optica FTTH SC-APC Verde [10 Unidades]
020751;[WPF-CON-SCAPC] Wireplus - Conector de Fibra Optica FTTH SC-APC Verde [Unidad]
021071;[WPF-CON-SCUPC-10UND] Wireplus - Conector de Fibra Optica FTTH SC-UPC Azul [10 Unidades]
020752;[WPF-CON-SCUPC] Wireplus - Conector de Fibra Optica FTTH SC-UPC Azul [Unidad]
020684;[WPF-COR-LONG] Wireplus - Cortador de Tubo Longitudinal de Chaqueta de Fibra
020547;[WPF-EMP-12C] Wireplus - Caja Empalme de Fibra Optica 12 Nucleos
020548;[WPF-EMP-24C] Wireplus - Caja Empalme de Fibra Optica 24 Nucleos
020549;[WPF-EMP-48C] Wireplus - Caja Empalme de Fibra Optica 48 Nucleos
020550;[WPF-EMP-96C] Wireplus - Caja Empalme de Fibra Optica 96 Nucleos
020572;[WPF-MED-POT] Wireplus - Medidor de Potencia de Fibra Optica
021017;[WPF-NAP-16C-C] Wireplus - Caja de Distribucion NAP [Completa] FTTH para Exteriores 16 Hilos Fibra Optica
020689;[WPF-NAP-16C-V] Wireplus - Caja de Distribucion NAP [Vacia] FTTH para Exteriores 16 Hilos Fibra Optica
021016;[WPF-NAP-8C-C] Wireplus - Caja de Distribucion NAP [Completa] FTTH para Exteriores 8 Hilos Fibra Optica
020688;[WPF-NAP-8C-V] Wireplus - Caja de Distribucion NAP [Vacia] FTTH para Exteriores 8 Hilos Fibra Optica
020694;[WPF-OUT-48CORE] Wireplus - Enclosure Manga de Empalme Fibra Optica Tipo Domo 24 Hilos
020563;[WPF-PC-APCAPC-10] Wireplus - Patch Cord Fibra Optica SC/APC a SC/APC G652D [Verde a Verde] [10 Metros]
020560;[WPF-PC-APCAPC-1] Wireplus - Patch Cord Fibra Optica SC/APC a SC/APC G652D [Verde a Verde] [1 Metro]
020561;[WPF-PC-APCAPC-3] Wireplus - Patch Cord Fibra Optica SC/APC a SC/APC G652D [Verde a Verde] [3 Metros]
020562;[WPF-PC-APCAPC-5] Wireplus - Patch Cord Fibra Optica SC/APC a SC/APC G652D [Verde a Verde] [5 Metros]
020559;[WPF-PC-APCUPC-10] Wireplus - Patch Cord Fibra Optica SC/APC a SC/UPC G652D [Verde a Azul] [10 Metros]
020556;[WPF-PC-APCUPC-1] Wireplus - Patch Cord Fibra Optica SC/APC a SC/UPC G652D [Verde a Azul] [1 Metro]
020557;[WPF-PC-APCUPC-3] Wireplus - Patch Cord Fibra Optica SC/APC a SC/UPC G652D [Verde a Azul] [3 Metros]
020558;[WPF-PC-APCUPC-5] Wireplus - Patch Cord Fibra Optica SC/APC a SC/UPC G652D [Verde a Azul] [5 Metros]
020567;[WPF-PC-UPCUPC-10] Wireplus - Patch Cord Fibra Optica SC/UPC a SC/UPC G652D [Azul a Azul] [10 Metros]
020564;[WPF-PC-UPCUPC-1] Wireplus - Patch Cord Fibra Optica SC/UPC a SC/UPC G652D [Azul a Azul] [1 Metro]
020565;[WPF-PC-UPCUPC-3] Wireplus - Patch Cord Fibra Optica SC/UPC a SC/UPC G652D [Azul a Azul] [3 Metros]
020566;[WPF-PC-UPCUPC-5] Wireplus - Patch Cord Fibra Optica SC/UPC a SC/UPC G652D [Azul a Azul] [5 Metros]
020573;[WPF-PLD-DROP-AMA] Wireplus - Pelador de Cable Drop de Fibra Optica
020647;[WPF-PLD-DROP-VER] Wireplus - Pelador de Cable Drop de Fibra Optica [Mango Verde]
020686;[WPF-ROSETAS] Wireplus - Roseta Optica 2 Puertos para Fibra Pigtail + Adaptador SC/APC
020553;[WPF-SPLT-SCA16X1] Wireplus - Splitter de Fibra Optica SC-APC 1x16
020551;[WPF-SPLT-SCA4X1] Wireplus - Splitter de Fibra Optica SC-APC 1x4
020552;[WPF-SPLT-SCA8X1] Wireplus - Splitter de Fibra Optica SC-APC 1x8
021844;[WPF-TCUÑA-20U] Wireplus - Gancho Tensor Plástico Tipo Cuña para Cable Drop de Fibra Optica [20 Unidades]
020569;[WPF-TENSOR-50U] Wireplus - Tensor de Cable Drop de Fibra Optica [50 Unidades]
020545;[WPF-TER-16C] Wireplus - Caja Terminal de Fibra Optica 16 Nucleos
020546;[WPF-TER-24C] Wireplus - Caja Terminal de Fibra Optica 24 Nucleos
020543;[WPF-TER-4C] Wireplus - Caja Terminal de Fibra Optica 4 Nucleos
020544;[WPF-TER-8C] Wireplus - Caja Terminal de Fibra Optica 8 Nucleos
020574;[WPF-TEST-LSR] Wireplus - Laser de Fibra Optica
021843;[WPF-TMETALICO-10U] Wireplus - Gancho Tensor de Metal de Cable Drop de Fibra Optica [10 Unidades]
020570;[WPF-TOOL-CLN] Wireplus - Herramienta Limpiadora de Fibra Optica 
021875;[Wave-AP-Gen2] Ubiquiti - Punto de Acceso PtMP Cobertura Sectorial de 90 grados Multipunto Tecnología Wave en 60 Ghz Velocidad Simétrica de 2,7 Gbps y Conectores de Antena para Extensión de Rango de 5 GHz
021487;[Wave-AP-Micro] Ubiquiti - Punto de Acceso PtMP de 60 GHz de Amplia Cobertura con Tecnología Wave
021413;[Wave-AP] Ubiquiti - UISP Punto de Acceso Multipunto Tecnología Wave en 60 Gh hasta 15 Estaciones hasta 5.4 Gbps Respaldo en 5 Ghz 1 Puerto SFP+ 10G 1 Puerto 2.5g Gbps con GPS
021869;[Wave-LR] Ubiquiti - Enlace UISP PTP/PTMP Wave Long Range en 60 Ghz hasta 2 Gbps Respaldo en 5 Ghz GPS integrado
021414;[Wave-Pico] Ubiquiti - Punto de Acceso PtMP de 60 GHz con Tecnología Wave Radio de Respaldo Resistente a la Intemperie de 5 GHz 1 Puerto 2.5 GbE + 1 Puerto 10G SFP+ WAN
021876;[Wave-Pro] Ubiquiti - Estación Cliente UISP Wave Profesional en 60 Ghz hasta 5.4 Gbps Respaldo en 5 Ghz GPS integrado
070616;[X105/2-2U] Igoto - Toma Corriente con Tierra + 2 USB Serie X Bronce
070610;[X105/2] Igoto - Toma Corriente Doble con Tierra Serie X Bronce
060532;[X11] Fantech - Mouse Deredevil Gaming 
070615;[X1200] Igoto - Tapa Ciega 4x2 Serie X Bronce
060533;[X15] Fantech - Mouse Phantom Gaming
060538;[X16-RED] Fantech - Mouse Thor II Gaming [Rojo]
060526;[X17-BLACK] Fantech - Mouse Blake Gaming [Negro]
060525;[X17-WHITE] Fantech - Mouse Blake Gaming [Blanco]
070611;[X302] Igoto - Toma para TV Serie X Bronce
070609;[X316] Igoto - Interruptor Simple + Toma Corriente Serie X Bronce
070612;[X402] Igoto - Toma Telefonica Serie X Bronce
070613;[X408] Igoto - Toma de Red RJ45 Serie X Bronce
070606;[X512] Igoto - Interruptor Simple Largo Serie X Bronce
070607;[X514] Igoto - Interruptor Doble Largo Serie X Bronce
070608;[X516] Igoto - Interruptor Triple Serie X Bronce
070614;[X5401] Igoto - Interruptor Timbre Serie X Bronce
021118;[XC220-G3] TP-Link - Terminal XPON VoIP Wi-Fi AC1200 Doble Banda Gigabit
021122;[XC220-G3v] TP-Link - Terminal GPON VoIP Wi-Fi AC1200 Doble Banda Gigabit
060754;[XG-1201LCD] Forza - UPS Sinusoidal con APFC 1200VA/720W Pantalla LCD 110V [10] x NEMA 5-15R USB
021561;[XG-SFP-SR-MM850] Ruijie/Reyee - SME Transceptor MINI-GBIC SFP+ 10GB Multimodo Hasta 300m
060677;[XHA410] Xtech - Splitter Activo HDMI Hembra 1x4
021315;[XQ+31LC02D] Mikrotik - QSFP28 Modulo 40/100G SM 2km 1310nm CWDM4
021598;[XQ+31LC10D] Mikrotik - Modulo QSFP28 40/100G SM 10KM 1310NM Conector-LC DDM
021305;[XQ+85MP01D] Mikrotik - Tranceptor 40/100 Gbps QSFP+/QSFP28 100 Metros
021292;[XQ+DA0001] Mikrotik - Cable de Conexión Directa QSFP28 DAC 40/100G 1m
021293;[XQ+DA0003] Mikrotik - Cable de Conexión Directa QSFP28 DAC 40/100G 3m
021316;[XS+2733LC15D] Mikrotik - Kit de 2 Módulos GBIC 1.25G SFP 10G SFP+ y 25G SFP28. 15 km 1270nm + 1330nm
021294;[XS+31LC10D] Mikrotik - Transceptor MiniGbic XSFP+ 1G/10G/25G LC Duplex para Fibra Mono Modo 10 Kms
021276;[XS+85LC01D] Mikrotik - Módulo GBIC 1.25G SFP 10G SFP+ y 25G SFP28. 15 km 1270nm + 1330nm
021295;[XS+DA0001] Mikrotik - Cable de Conexión Directa SFP/SFP+/SFP28 1G/10G/25G 1M
021296;[XS+DA0003] Mikrotik - Cable de Conexión Directa SFP/SFP+/SFP28 1G/10G/25G 3M
061631;[XTA-180] Xtech - Mouse Pad de Tela Voyager con Base Antideslizante
061632;[XTA-181] Xtech - Mouse Pad de Tela Colonist con Base Antideslizante
061630;[XTA-410] Xtech - Base de pared para Tv de 20 a 70 pulgadas 50KG Inclinación -5/+15° Y GIRO 180 Grados
060881;[XTA111] Xtech - Cable de Seguridad con Llave para Laptop
061100;[XTA130] Xtech - Base para Laptop Plegable Hasta 17 Pulgadas
061094;[XTA150] Xtech - Base Enfriadora Para Laptop de Hasta 14 Pulgadas 1 Fan
061092;[XTA160] Xtech - Base Enfriadora Para Laptop Hasta 17 Pulgadas Gaming 6 Fan 2 Puertos USB
060888;[XTA195] Xtech - Estacion para Carga 4 Puertos USB 6A 100V-240V
060596;[XTA325] Xtech - Soporte/Base Fija para Pantallas 32 a 55 Pulgadas
061132;[XTA350] Xtech - Base de pared para TV de 32 a 55 pulgadas
061133;[XTA375] Xtech - Base de pared para Tv 32 a 70 pulgadas
061134;[XTA380] Xtech - Base fija para Tv de 32 a 90 pulgadas
061135;[XTA400] Xtech - Base de pared para Tv de 23 a 42 pulgadas
061088;[XTA425] Xtech - Base de Pared Para TV 32-55 Pulgadas
060598;[XTA475] Xtech - Soporte/Base Fija con Movimientos para Pantallas 32 a 70 Pulgadas 50Kg
060597;[XTA525] Xtech - Soporte/Base Fija con Inclinación para Pantallas 23 a 42 Pulgadas 35Kg
061031;[XTA526] Xtech - Mouse Pad de Gel Negro
061032;[XTA530] Xtech - Mouse Pad con Soporte Rosado
061634;[XTC-333] Xtech - Adaptador con conector HDMI Hembra a HDMI Hembra
061635;[XTC-383] Xtech - Cable con conector HDMI Macho a HDMI Macho 26AWG [15.24 Metros]
061636;[XTC-415] Xtech - Cable HDMI Plano con Conector Macho a Macho Negro Admite hasta 3840x2160p 30AWG [4.57 Metros]
061633;[XTC-546] Xtech - Cable USB-C Macho a HDMI Hembra 32AWG [1.82 Metros]
061546;[XTC120] Xtech - Cable de Alimentación Para Laptop Nema de 3 Clavijas 110-250V [1.8 Metros]
060883;[XTC152] Xtech - Cable HDMI Macho a HDMI Macho [3 Metros]
061541;[XTC230] Xtech - Adaptador USB-C Gan 65w 110-240 Vca
061544;[XTC303] Xtech - Cable USB 2.0 Macho A a Macho B [3 Metros]
061543;[XTC304] Xtech - Cable USB 2.0 Macho A a Macho B [4.5 Metros]
061542;[XTC307] Xtech - Cable USB 2.0 Macho A a Macho B [1.8 Metros]
060678;[XTC308] Xtech - Cable VGA Macho a VGA Macho 1.8 Metros
060684;[XTC309] Xtech - Cable de Datos Serial ATA
061129;[XTC311] Xtech - Cable HDMI Macho a HDMI Macho [1.8 Metros]
060685;[XTC326] Xtech - Cable de Datos Serial ATA con Conector en Angulo
061086;[XTC338] Xtech - Cable con conector HDMI Macho a HDMI Macho hasta 3840x2160p  30AWG
060594;[XTC342] Xtech - Cable Convertidor Displayport-M a VGA-M 1.8 Metros
060674;[XTC344] Xtech - Adaptador HDMI Macho a HDMI Hembra 90 grados
060675;[XTC347] Xtech - Adaptador HDMI Macho a HDMI Hembra Ajustable
061545;[XTC352] Xtech - Cable USB 3.0 tipo A 1.8 Metros Macho
061136;[XTC354] Xtech - Cable Displayport macho a Displayport macho 1.8m
060595;[XTC357] Xtech - Cable Convertidor Mini Displayport-M a HDMI-M 1.8 Metros
060662;[XTC358] Xtech - Adaptador DisplayPort Macho a HDMI Hembra
061440;[XTC359] Xtech - Cable Displayport macho a Hdmi macho 3m
060886;[XTC360] Xtech - Adaptador Anfitrion Micro-Usb Macho a USB-A Hembra Calibre del Cable 28AWG [13.5 Cm]
060882;[XTC363] Xtech - Adaptador HDMI Macho a VGA Hembra
060680;[XTC365] Xtech - Cable USB 3.0 Macho A a Micro USB Macho B
060683;[XTC366] Xtech - Cable Trenzado USB 2.0 Macho A a Micro USB Macho B
060606;[XTC370] Xtech - Cable HDMI Macho Doble HD Goma Negro Admite hasta 3840x2160p [7.6 Metros]
060681;[XTC375] Xtech - Adaptador de Red USB 3.0 a RJ45
061130;[XTC376] Xtech - Adaptador de Red USB 3.0 a RJ45 28AWG
061137;[XTC377] Xtech - Cable Displayport Macho a Vga Macho
061091;[XTC378] Xtech - Adaptador de Display Por Macho a Hdmi Hembra
060607;[XTC380] Xtech - Cable HDMI Macho Doble HD Goma Negro Admite hasta 3840x2160p [15.2 Metros]
060887;[XTC390] Xtech - Concentrador de 4 Puertos USB 3.0
060608;[XTC406] Xtech - Cable HDMI Plano Macho Doble HD Goma Negro Admite hasta 3840x2160p [1.8 Metros]
060609;[XTC410] Xtech - Cable HDMI Plano Macho Doble HD Goma Negro Admite hasta 3840x2160p [3 Metros]
060884;[XTC425] Xtech - Cable HDMI Plano con conector Macho a Macho hasta 3840X2160P [7.62 Metros]
060679;[XTC511] Xtech - Cable Trenzado Tipo-C Macho a USB 2.0 A Macho
060672;[XTC515] Xtech - Adaptador Tipo-C Macho a USB 3.0 A Hembra
061085;[XTC526] Xtech - Adaptador con conector USB C macho a Micro-USB 2,0 Hembra hasta 480mb
061489;[XTC530] Xtech - Cable Tipo C Macho a Tipo C Macho [1.8 Metros]
061540;[XTC532] Xtech - Adaptador 2 en 1 USB-C a USB-C con Dongle USB-A 2.0 30Awg + 20 Awg
060673;[XTC540] Xtech - Adaptador USB Tipo-C Macho a HDMI Hembra
061093;[XTC541] Xtech - Adaptador USB tipo C Macho a Hdmi Hembra
061097;[XTC545] Xtech - Cable con Conector Usb Tipo C Macho a Hdmi Macho Hasta 3840x2160P
060676;[XTC551] Xtech - Adaptador Tipo-C Macho a VGA Hembra
060682;[XTC560] Xtech - Cable Multifuncional para Carga 5 en 1
060593;[XTC565] Xtech - Adaptador MultiPuerto USB Tipo C 3en1 USB Tipo C + HDMI + USB
060885;[XTC570] Xtech - Estuche Portatil Multifuncional para Almacenamiento con Cable tipo C a Tipo C
061347;[XTC580] Xtech - Lector de tarjetas 2 en 1 USB-C / USB 3.0 OTG para TF/SD y Micro SD
060610;[XTC606] Xtech - Cable HDMI Giratorio Macho Doble HD Goma Negro Admite hasta 3840x2160p [1.8 Metros]
061138;[XTC610] Xtech - Cable HDMI Giratorio Macho Doble
061099;[XTC626] Xtech - Cable trenzado HDMI Macho a Hdmi Macho Alta Velocidad 3840x2160P a 60H
060894;[XTG235BLACK] Xtech - Audifonos ON-THE-GO Internos con Microfono [Negro] Cable [1 Metro]
060897;[XTG235BLUE] Xtech - Audifonos ON-THE-GO Internos con Microfono [Azul] Cable [1 Metro]
060892;[XTG235GREEN] Xtech - Audifono ON-THE-GO Internos con Microfono [Verde] Cable [1 Metro]
060895;[XTG235ORANGE] Xtech - Audifonos ON-THE-GO Internos con Microfono [Naranja] Cable [1 Metro]
060896;[XTG235WHITE] Xtech - Audifonos ON-THE-GO Internos con Microfono [Blanco] Cable [1 Metro]
